death_prob,vax_effect,viral_age_effect,f_val
0.06514963232377297,0.5000228369804963,0.10043030614102273,0.54693
0.07771043434898015,0.3143464950693432,0.10268886681768868,0.55142
0.0729936642543052,0.38230688095475474,0.10298416254515104,0.55165
0.14905272207038645,0.1515065520654057,0.25927008049066647,0.27859
0.6829541497729085,0.2676891233508316,0.10037302489599709,0.12608
0.8992560232513924,0.8672567511132252,0.512815773971309,0.11043000000000003
0.09653195607439603,0.23199284340847515,0.10112502504966603,0.54019
0.8960211343511075,0.10399494255032363,0.8760710801512385,0.11121000000000002
0.0656646221868014,0.5699596555823947,0.100096011831259,0.54455
0.07510933323122798,0.411075836477241,0.1019152904570027,0.5533
0.060169483247144426,0.26949829216899573,0.10238719124010442,0.54895
0.2892843682549002,0.875218727155139,0.6955010530321784,0.13227
0.5857227904268357,0.14645600114184146,0.8966714194697613,0.11714000000000002
0.07567960473488061,0.5033951417373234,0.1021711260338794,0.55133
0.07645892028138042,0.4934219577619141,0.10213417017996021,0.54799
0.03168089647872072,0.8969575889940079,0.5789860495138924,0.07049
0.06963017883702305,0.3660718809929362,0.10001078135541475,0.5569500000000001
0.08249528708472244,0.1338204871645984,0.1006396076440538,0.5564
0.06021675348685373,0.24503024125382908,0.10021963393894727,0.5499200000000001
0.07480540731285486,0.8848387854910958,0.10182602529864263,0.4542
0.09938086161751762,0.41758001994555183,0.10016540968591806,0.52998
0.07851706851005008,0.4417828318781277,0.10202014381536016,0.55116
0.077034686262661,0.16747561518312964,0.1035233993718447,0.5512600000000001
0.26150358802078644,0.109138316771904,0.31875329938002805,0.19396999999999998
0.06523798900579174,0.12807019153658283,0.10257169460754173,0.54939
0.4277558292205557,0.13983975305998372,0.8996576190994594,0.12044
0.07599557611039987,0.13799713259332,0.10042938856712516,0.5562600000000001
0.08745935504426329,0.13066992651507095,0.10074680856049448,0.5500499999999999
0.05572004897576988,0.2327451477964146,0.10022796244535873,0.53984
0.05575475511349417,0.13427669431484343,0.10095025435023218,0.5402899999999999
0.4820402187306304,0.8897910843777875,0.100980682746125,0.13555999999999999
0.3699414053297979,0.10127503763194251,0.10235075026454243,0.17328999999999997
0.07052393815052667,0.47703202847115433,0.1021039528671584,0.54969
0.07979688310744268,0.18070144748766137,0.10136808422510679,0.55136
0.15358853516062668,0.6286249746046312,0.10476510248535886,0.41164
0.06798047344025432,0.22230050880481766,0.1019359348097158,0.55548
0.07456135924583114,0.569934533217326,0.10021976517538277,0.54838
0.16552117553412674,0.8846324225225601,0.23817857556746794,0.2396
