death_prob,vul_penalty,vax_effect,viral_age_effect,immune_adaptation_effect,infection_prob,vax_harm_score,deaths_vax,deaths_no_vax,steps_vax,steps_no_vax,auc_vax,auc_no_vax,delta_auc,non_vul_proportion_dead_delta,viral_age_delta,immunity_delta
0.8920672963284833,2,0.8958129000152726,0.1109023171417503,0.05,0.25,0.09547,0.01634,0.11181,6.235,5.89,0.101325,0.07083,0.030495,-0.10574776761884815,-0.022170000000000002,0.07973
0.014004984202038096,2,0.8845329844921682,0.11211646254146707,0.05,0.25,0.19591,0.00036,0.19626999999999994,6.535,136.355,0.109325,46.697525000000006,-46.5882,-0.21735629041475843,-10.63132,-2.66677
0.8973598862209972,2,0.10870070425556354,0.8790589613193465,0.05,0.25,0.0036000000000000003,0.1131,0.11670000000000001,62.915,65.03,9.0068,14.029445,-5.022645,-0.003621928737687415,-1.2122,-0.26491
0.015330152065199389,2,0.8994333900202598,0.10975747966026655,0.05,0.25,0.21712000000000004,0.00034,0.21746000000000001,6.74,138.395,0.11205000000000002,45.35158499999999,-45.239535,-0.240944778317806,-10.472420000000001,-2.54497
0.892678356125336,2,0.10317932392029948,0.8735955121777651,0.05,0.25,0.0014399999999999997,0.11280000000000001,0.11424000000000001,63.185,63.485,9.05491,12.896469999999999,-3.84156,-0.0025199734753635805,-0.9511799999999999,-0.19299999999999998
0.8842062747951553,2,0.10343627795594977,0.8919498341796139,0.05,0.25,-0.0014899999999999996,0.11360000000000003,0.11211,64.055,65.5,9.58864,14.239099999999999,-4.650460000000001,0.0011668961202965628,-1.21131,-0.24381999999999998
0.010039000504194205,2,0.11046363920861843,0.872781623338659,0.05,0.25,0.0034999999999999996,0.015790000000000002,0.019289999999999998,69.205,71.46,28.648905,35.27086,-6.621955000000001,-0.003836361459373102,-0.004050000000000002,-0.24660000000000004
0.8853038743250596,2,0.8890470543801374,0.8897681038998898,0.05,0.25,0.08747999999999999,0.0166,0.10408,6.48,64.49,0.10309000000000001,12.411365,-12.308274999999998,-0.09724323818934258,-5.05885,-0.48495000000000005
0.897683125039607,2,0.8937069961986618,0.8786379212761235,0.05,0.25,0.09193,0.0159,0.10783000000000001,6.14,64.765,0.09973499999999999,12.447205000000002,-12.347470000000001,-0.10220837088560224,-5.04201,-0.49437000000000003
0.8759559144285426,2,0.1088848146791789,0.10102203270254391,0.05,0.25,0.0005500000000000006,0.12502000000000002,0.12557000000000001,6.79,5.87,0.08954,0.07937500000000001,0.010165000000000002,-0.0001883825079991946,-0.00262,7.999999999999998e-05
0.024202162391612728,2,0.8948146056328765,0.8848003467671846,0.05,0.25,0.04025,0.00047,0.04072,6.625,75.22,0.11210500000000001,34.18253,-34.070425,-0.0446989207203268,-6.79966,-1.75038
0.8934881767871535,2,0.10189386023800512,0.8824268597890922,0.05,0.25,0.0004600000000000003,0.11387,0.11433000000000001,62.98,65.2,9.19028,13.787965,-4.597685,5.5242203334534e-05,-1.26581,-0.24189
0.014660019140268071,2,0.1491074513062821,0.10184192919526787,0.05,0.25,0.08804000000000001,0.14622999999999997,0.23427,128.975,142.4,36.567505000000004,47.514955,-10.947450000000002,-0.09614505055165251,0.45881,-0.36382999999999993
0.8993875052271395,2,0.5471508074023469,0.2857511375750895,0.05,0.25,0.004830000000000001,0.11440000000000002,0.11923000000000002,15.295,21.555,0.246505,1.34327,-1.096765,-0.006537226038988201,-0.8376699999999999,-0.06202
0.7131023674275576,2,0.12037164966891681,0.5981772702250184,0.05,0.25,0.0015000000000000002,0.12032,0.12182,58.605,58.885,6.48645,9.4178,-2.93135,-0.0018934899954325024,-0.93715,-0.12771999999999997
0.4349330340159067,2,0.11028456621983393,0.11478828597445558,0.05,0.25,0.0006900000000000001,0.16501,0.16569999999999996,24.355,24.225,0.565505,0.8939199999999999,-0.32841499999999996,-0.0008250235517465523,-0.29519,-0.0186
0.6872176435848021,2,0.16841089914238422,0.1078546437074583,0.05,0.25,-0.0004500000000000007,0.13539,0.13494,10.89,9.01,0.168235,0.14078,0.027455000000000007,-0.0002627632319121491,-0.009389999999999999,0.00026999999999999995
0.5945151775062447,2,0.10349046857626956,0.4071174265341081,0.05,0.25,0.0011900000000000003,0.13702,0.13820999999999997,61.915,62.14,5.565639999999999,8.38306,-2.8174200000000003,-0.0019087057677152968,-1.10304,-0.13554999999999998
0.7375595698240184,2,0.4823108183268009,0.3313571196865146,0.05,0.25,0.00468,0.11796,0.12264,24.785,44.875,0.36404000000000003,3.80986,-3.44582,-0.007349866929866959,-2.21218,-0.18545999999999999
0.47947593265369237,2,0.892418992000392,0.12245743332157996,0.05,0.25,0.12398999999999999,0.00984,0.13383,6.315,16.48,0.10527999999999998,0.38687,-0.28159,-0.1379128573624185,-0.19695000000000001,0.07819999999999999
0.21536628232186097,2,0.10477799950612852,0.8839448465118064,0.05,0.25,0.004719999999999999,0.11197000000000001,0.11669,72.015,74.525,20.688470000000002,26.426454999999997,-5.737985,-0.005571250421898162,-0.38697000000000004,-0.2591
0.5301458718146319,2,0.15161806824046906,0.10769497348231978,0.05,0.25,-0.0033699999999999993,0.15006999999999998,0.1467,16.445,13.1,0.3133,0.22390000000000002,0.08940000000000001,0.0025287964244339045,0.06094,0.00409
0.4948808398453615,2,0.13459910183921917,0.8947378571966065,0.05,0.25,0.0013499999999999992,0.11638000000000001,0.11773000000000002,66.275,68.205,12.282925,19.12275,-6.839824999999999,-0.002181139442037241,-1.09974,-0.34566
0.4751585765832231,2,0.1055774135706721,0.5147337837705948,0.05,0.25,0.00528,0.13017,0.13545,64.645,63.995,8.97126,13.475919999999999,-4.50466,-0.005937647206168024,-1.1965600000000003,-0.2332
0.7035908703377909,2,0.8719095474817039,0.8595896069805049,0.05,0.25,0.09494,0.015590000000000001,0.11053,6.275,66.525,0.09831,14.515574999999998,-14.417265,-0.10502501160107762,-5.59076,-0.61071
0.6861575250525177,2,0.8804137347628659,0.10148510022031482,0.05,0.25,0.10450000000000001,0.015390000000000001,0.11989000000000001,6.195,8.12,0.102025,0.11549000000000001,-0.013465000000000003,-0.11600191487791699,-0.033780000000000004,0.08012000000000001
0.24734060970183402,2,0.8590325292971267,0.8950360260885162,0.05,0.25,0.09996000000000001,0.00969,0.10965000000000004,8.445,72.89,0.19162,24.0502,-23.858580000000003,-0.11116740942139408,-6.599459999999999,-1.1794
0.6390932469104367,2,0.10875556027216282,0.8814123341883612,0.05,0.25,0.0030199999999999992,0.11400000000000002,0.11702000000000001,65.975,67.4,12.38596,16.630325,-4.244365,-0.0038551521717659232,-0.75649,-0.20298000000000002
0.7564633345403622,2,0.11939083132905505,0.8910398597276522,0.05,0.25,0.004760000000000002,0.11105000000000001,0.11581000000000002,64.46,66.09,10.078795,15.320165,-5.24137,-0.005244816326417712,-1.2875900000000002,-0.27608
0.3147499243794899,2,0.11495326286597819,0.8811440774416248,0.05,0.25,0.0018499999999999994,0.11792000000000001,0.11977,69.57,71.74,17.49338,23.40058,-5.907200000000001,-0.00205056570288823,-0.47615999999999997,-0.26879000000000003
0.6800947190899973,2,0.889806746027036,0.4826906738766372,0.05,0.25,0.10366000000000002,0.013420000000000001,0.11708,6.375,61.68,0.10453000000000001,8.36729,-8.26276,-0.11519467031784078,-3.9573300000000002,-0.28639000000000003
0.4996779699992131,2,0.8844752094669412,0.8910273571423306,0.05,0.25,0.09937000000000001,0.01056,0.10993000000000003,6.56,68.725,0.10644999999999999,18.07246,-17.96601,-0.11050345869592693,-6.1108899999999995,-0.80112
0.44031818216955143,2,0.8750881870659081,0.43161056289487587,0.05,0.25,0.12433000000000001,0.01044,0.13476999999999997,6.325,71.095,0.106255,12.694765000000002,-12.58851,-0.13818125411619372,-5.5081,-0.5128
0.8080851980014876,2,0.11213624213671426,0.5013809178812745,0.05,0.25,-0.0019600000000000004,0.12206000000000002,0.12010000000000001,54.095,54.52,4.46063,6.820105000000001,-2.359475,0.0020775122666947927,-0.91727,-0.11066000000000002
0.38203954184324035,2,0.11150779632728593,0.46133679600071,0.05,0.25,0.0013900000000000013,0.14625,0.14764,71.66,73.575,11.585300000000002,17.09247,-5.5071699999999995,-0.002643319303112901,-1.13439,-0.28624
0.40218027501409975,2,0.10115597240551431,0.895720105412356,0.05,0.25,0.0028400000000000005,0.11585000000000001,0.11869,68.44,70.11,15.907625000000001,21.65822,-5.750595000000001,-0.0026919615207034644,-0.6073999999999999,-0.2766
0.7674945019808119,2,0.8999909273237251,0.5624315448735597,0.05,0.25,0.09672,0.01333,0.11005000000000001,6.105,54.355,0.10030999999999998,6.601500000000001,-6.50119,-0.1077587456415264,-3.2023900000000003,-0.1923
0.16973105611018016,2,0.8718388776705773,0.8966364985311209,0.05,0.25,0.10466000000000002,0.004690000000000001,0.10935000000000002,6.29,75.705,0.10291499999999999,27.0891,-26.986185,-0.1164237924871926,-6.68371,-1.3515799999999998
0.14303771098922646,2,0.11181269973177985,0.7256222069545367,0.05,0.25,0.01218,0.11913,0.13131,75.605,78.555,22.29933,28.713154999999997,-6.413824999999999,-0.014256713107826063,-0.15239999999999998,-0.29227000000000003
0.40109039030497473,2,0.8773893894824398,0.11936468927788751,0.05,0.25,0.14397,0.00946,0.15343,6.55,28.165,0.106425,1.064495,-0.95807,-0.1597490564271553,-0.69709,0.052079999999999994
0.35108456831593526,2,0.10553832580534879,0.13079022101238122,0.05,0.25,-0.003860000000000001,0.19262999999999997,0.18877,45.995,46.665,1.57361,2.5746100000000003,-1.001,0.0018738156978642772,-0.72356,-0.061959999999999994
0.5609956874314284,2,0.12629649468698398,0.8671193281985511,0.05,0.25,0.0017900000000000008,0.1166,0.11839000000000002,67.33,68.55,12.717065,18.078429999999997,-5.361364999999999,-0.0026636804658187172,-0.8886099999999999,-0.26667
0.8890387766569595,2,0.12918992466431778,0.5483132852568294,0.05,0.25,9.99999999999994e-06,0.11809000000000001,0.11810000000000002,53.1,52.99,4.124880000000001,6.248655,-2.123775,-0.0010175562007041087,-0.8974,-0.10006999999999999
0.011582504135065164,2,0.15718926375103576,0.5025726508354461,0.05,0.25,0.01183,0.02368,0.03551,72.85,79.01,27.09801,38.06036,-10.96235,-0.013100890121518436,-0.25887,-0.47608000000000006
0.26936074153975353,2,0.11862852695769163,0.6068384871756567,0.05,0.25,0.00292,0.13994,0.14286,72.115,72.905,16.055345,21.74049,-5.685145,-0.0032678272603406198,-0.5758000000000001,-0.25197
0.6235807770163466,2,0.11187382632104256,0.10061134170609042,0.05,0.25,-0.00211,0.14126999999999998,0.13915999999999998,11.7,9.86,0.18246,0.18179499999999998,0.0006650000000000011,0.002076772547582039,-0.029660000000000002,-0.00155
0.6585376472186281,2,0.24591618101431822,0.4300393596481783,0.05,0.25,0.0022100000000000006,0.12651,0.12872,55.44,60.51,2.26989,7.47818,-5.20829,-0.003064662275896291,-2.48641,-0.28758
0.7662566751683807,2,0.810976108941743,0.10071557363689801,0.05,0.25,0.07701000000000001,0.040229999999999995,0.11724,9.0,6.57,0.192665,0.08916,0.103505,-0.08574624052687398,-0.020100000000000003,0.06217
0.4465292714178963,2,0.5655245153267393,0.7820794049335575,0.05,0.25,0.03483000000000001,0.08669999999999999,0.12153000000000003,32.04,68.635,0.7438149999999999,17.34951,-16.605695,-0.03901827164538355,-6.227360000000001,-0.9624000000000001
0.7621440370923679,2,0.11039210701875614,0.1058594882560203,0.05,0.25,0.0008900000000000001,0.12988000000000002,0.13077,8.085,7.74,0.11884499999999999,0.12193000000000001,-0.003084999999999991,-0.00024213871334173513,-0.022610000000000005,-0.00114
0.28581883302051025,2,0.10119943248697112,0.10405890895475647,0.05,0.25,0.002129999999999998,0.21616999999999997,0.2183,51.205,58.175,1.757035,2.9286250000000007,-1.1715900000000001,-0.0038702461392493624,-0.9740800000000001,-0.06921
0.6949063181202414,2,0.23771493742810093,0.8869609696219029,0.05,0.25,0.0029800000000000004,0.11072000000000003,0.11370000000000001,63.175,66.26,5.520015000000001,16.144685,-10.624670000000002,-0.0038345387513318506,-3.21589,-0.60335
0.4431013074069663,2,0.48221870837087855,0.26406473162463184,0.05,0.25,0.02727,0.12173000000000002,0.149,32.155,59.855,0.6163700000000001,6.2389,-5.62253,-0.03188829697724472,-3.52667,-0.31056
0.20081171047714885,2,0.1015566800331861,0.5747737409501117,0.05,0.25,0.006640000000000002,0.14226,0.14889999999999998,74.72,75.83,18.973995,24.399404999999998,-5.425409999999999,-0.008113992347435785,-0.27642,-0.25502
0.7645078878720416,2,0.7109127547096693,0.8935113897636595,0.05,0.25,0.03767,0.07017000000000001,0.10784000000000002,14.815,65.72,0.33009,14.218510000000002,-13.888420000000002,-0.04242066826711313,-5.585750000000001,-0.7258699999999999
0.5691796706094935,2,0.8963434898892981,0.8898395534694218,0.05,0.25,0.09818999999999999,0.01061,0.10880000000000002,6.45,68.415,0.10339000000000001,17.126635,-17.023245000000003,-0.10914795658213823,-6.02341,-0.7373400000000001
0.5414835363191202,2,0.8977530257426958,0.295375930386763,0.05,0.25,0.11757,0.011000000000000001,0.12857,6.475,53.36,0.10485,4.256114999999999,-4.1512649999999995,-0.13044059792660037,-2.4436400000000003,-0.09168
0.6227920711242735,2,0.8896488688162625,0.1414243935036636,0.05,0.25,0.10886,0.012460000000000002,0.12132000000000001,6.265,12.245,0.10333,0.29831500000000005,-0.194985,-0.12126800289145676,-0.16314,0.07428
0.19833345650500037,2,0.5468270762827422,0.7666685473318728,0.05,0.25,0.06668,0.05727,0.12394999999999999,39.2,75.63,1.215265,25.822825,-24.607560000000003,-0.07441781896132779,-6.837009999999999,-1.5008299999999999
0.7334242553747171,2,0.5608956914363226,0.6805270376292234,0.05,0.25,0.012480000000000002,0.10028000000000002,0.11276,25.7,59.285,0.44458,9.387335,-8.942755,-0.014394077316224467,-4.38807,-0.48786999999999997
0.6341811212240553,2,0.8490981802831487,0.8937353766291025,0.05,0.25,0.08245,0.024170000000000004,0.10662,8.31,66.95,0.17925000000000005,15.692965000000001,-15.513715,-0.09191081429503278,-5.865309999999999,-0.69835
0.11270621231409234,2,0.10221589212014388,0.47389073751403743,0.05,0.25,0.01772,0.14082,0.15854,81.695,84.275,23.7975,29.518555000000003,-5.721054999999999,-0.019657187851965408,-0.06452000000000002,-0.22876000000000002
0.2670494968576777,2,0.3718847097044541,0.89772756865823,0.05,0.25,0.021850000000000005,0.09230000000000001,0.11415000000000003,65.55,72.105,4.28097,24.505915,-20.224944999999998,-0.02440761218664467,-4.91996,-1.21498
0.4953777597264048,2,0.8631617139189544,0.573048235756585,0.05,0.25,0.10342000000000003,0.01858,0.122,8.21,64.43,0.18662000000000004,12.422154999999998,-12.235535,-0.11481687899612687,-5.0995800000000004,-0.49845000000000006
0.3196884061138508,2,0.10086041677249868,0.4082090395267758,0.05,0.25,0.003119999999999999,0.16549999999999998,0.16862000000000002,75.88,76.14,12.732639999999998,17.61224,-4.8796,-0.0034411414231657732,-0.8728299999999999,-0.23613
0.8059117180029877,2,0.5568520116439951,0.3893149801523471,0.05,0.25,0.00909,0.11059000000000001,0.11968000000000002,20.97,46.325,0.32810500000000004,4.015535,-3.68743,-0.011526223439387522,-2.34592,-0.19555
0.0105037228803623,2,0.830741221897381,0.415445970743729,0.05,0.25,0.038759999999999996,0.00061,0.039369999999999995,9.715,85.64,0.23826999999999998,39.868105,-39.629835,-0.04301571926613766,-7.945519999999999,-2.23139
0.4327999574469456,2,0.10716408614693798,0.7499431753995263,0.05,0.25,0.004190000000000001,0.12599,0.13018000000000002,67.76,68.85,13.265095,18.13815,-4.873055000000001,-0.004914771317759786,-0.6575,-0.23799
0.6124615767121714,2,0.887311926089356,0.41277489749447727,0.05,0.25,0.11003000000000002,0.012380000000000002,0.12241000000000002,6.6,60.795,0.10464000000000001,7.19604,-7.091400000000001,-0.12215301448521601,-3.68024,-0.22928000000000004
0.539253145110181,2,0.10459816252213178,0.3666925219683195,0.05,0.25,0.002959999999999999,0.13984,0.14279999999999998,61.405,61.805,5.61487,7.389994999999999,-1.7751249999999998,-0.002954532348487876,-0.6083799999999999,-0.05845999999999999
0.5556262176541901,2,0.8782537812025206,0.1011300546173045,0.05,0.25,0.11516000000000001,0.01242,0.12758,6.26,11.515,0.10370000000000001,0.184635,-0.080935,-0.12811852193210962,-0.062040000000000005,0.08161
0.23321649596503766,2,0.1046281813338827,0.12102491911901075,0.05,0.25,0.01324,0.25765,0.27089,90.705,95.34,5.13609,7.991765,-2.8556749999999997,-0.016116265624430425,-1.5625499999999999,-0.16622
0.11456949220975207,2,0.13872133198630582,0.8969132061894886,0.05,0.25,0.01531,0.08622999999999999,0.10154,72.72,76.98,22.024804999999997,30.679355,-8.65455,-0.016922075281528382,-0.23194000000000004,-0.3765
0.2470299862942547,2,0.10528440804325188,0.3440072735150355,0.05,0.25,0.006420000000000001,0.17651,0.18292999999999998,78.365,79.305,14.03421,19.536839999999998,-5.50263,-0.008256641414239553,-0.8556199999999999,-0.27942000000000006
0.44733630968756877,2,0.8877793282013638,0.8969076496660197,0.05,0.25,0.10093000000000002,0.009640000000000001,0.11057000000000002,6.16,69.205,0.103955,19.193935,-19.08998,-0.11248523528660655,-6.256940000000001,-0.86118
0.17114456272638887,2,0.38748641700437103,0.8980067982139389,0.05,0.25,0.033600000000000005,0.07647,0.11007000000000002,66.135,75.215,5.2516,28.077309999999997,-22.82571,-0.037201571445881786,-4.78719,-1.3757499999999998
0.07820195301603092,2,0.10415185255196331,0.6224716758489869,0.05,0.25,0.01905,0.10283000000000002,0.12188,77.975,81.615,25.96259,32.23408500000001,-6.271495,-0.021364156125363718,-0.07030000000000002,-0.25945
0.4858046132038229,2,0.42598755869627625,0.10365857500731757,0.05,0.25,0.013490000000000002,0.13701999999999998,0.15050999999999998,20.38,17.62,0.41179000000000004,0.43746500000000005,-0.025675,-0.016917782960310074,-0.1924,-0.004019999999999999
0.4003501002408207,2,0.4092681190097327,0.1015940995115055,0.05,0.25,0.015710000000000002,0.14797,0.16368,25.255,23.735,0.5556,0.57081,-0.01521,-0.020101224835098908,-0.20582,0.0016700000000000016
0.7897133492844441,2,0.35863687319138315,0.6910010031829674,0.05,0.25,0.00198,0.11342000000000002,0.11540000000000003,51.07,59.145,1.3247149999999999,8.924085,-7.59937,-0.0030196831989634746,-3.6536699999999995,-0.42510999999999993
0.7290966675500633,2,0.8916882731473526,0.28349148471968055,0.05,0.25,0.10558,0.01443,0.12000999999999999,6.115,33.215,0.10017000000000001,1.82433,-1.72416,-0.1170825836617663,-1.1463299999999998,0.009989999999999997
0.35159060238588763,2,0.11959647809813384,0.6681167452553571,0.05,0.25,0.0008399999999999996,0.13434000000000001,0.13518,69.665,71.06,14.441075000000001,19.570574999999998,-5.1295,-0.0009136169786041976,-0.78009,-0.2321
0.7647051442160885,2,0.1197615003565674,0.40490111273201035,0.05,0.25,0.0016800000000000007,0.12641,0.12809,49.24,50.905,3.73444,5.14438,-1.40994,-0.0026285148299975847,-0.5799000000000001,-0.05904000000000001
0.30158087599804556,2,0.8462289168215901,0.8994996674030119,0.05,0.25,0.09686000000000002,0.012400000000000001,0.10926000000000002,8.425,71.98,0.1916,22.836624999999998,-22.645025,-0.10760658717766,-6.589700000000001,-1.1177199999999998
0.7271219623039433,2,0.5917928976864858,0.10573024689860376,0.05,0.25,0.00973,0.11248000000000001,0.12221,14.975,7.865,0.304165,0.11098,0.193185,-0.01303675277920403,-0.0005399999999999999,0.011040000000000001
0.6413741208690913,2,0.10327121603551817,0.6250728511672187,0.05,0.25,0.0016300000000000002,0.12350000000000001,0.12513,60.99,61.75,7.828289999999999,11.331104999999997,-3.502815,-0.0022060695094532645,-1.02894,-0.175
0.5559133374192936,2,0.8994992533557561,0.6433111732091785,0.05,0.25,0.10692,0.01033,0.11725000000000002,6.265,64.14,0.100915,11.924394999999999,-11.82348,-0.118674139955772,-4.931360000000001,-0.45152000000000003
0.5284930941421222,2,0.10482028635201948,0.6318676136442944,0.05,0.25,-0.0030200000000000005,0.12824,0.12522000000000003,64.915,64.93,10.285060000000001,13.491875,-3.2068149999999997,0.0025323740170689834,-0.72195,-0.12841
0.8557930625012057,2,0.42598356736589427,0.498809787045408,0.05,0.25,0.002620000000000001,0.11135,0.11397000000000002,39.805,51.84,0.6441250000000001,6.008715,-5.364590000000001,-0.003123391497107475,-2.8863699999999994,-0.29007
0.5278428933306392,2,0.5355623126730223,0.8980683669966146,0.05,0.25,0.023180000000000006,0.08929999999999999,0.11248000000000001,33.365,68.475,0.7014900000000001,18.53181,-17.83032,-0.02604387846983889,-6.363099999999999,-1.06655
0.16458146162844942,2,0.10148409835326273,0.3167357915121919,0.05,0.25,0.01675,0.19939999999999997,0.21615,86.455,89.645,18.624245000000002,24.625210000000003,-6.000965000000001,-0.01862340135775915,-0.47511999999999993,-0.27213
0.43361366493449294,2,0.8411787845391553,0.10426935677596649,0.05,0.25,0.12405000000000001,0.01906,0.14311,8.21,19.83,0.18404,0.487605,-0.303565,-0.13769600057268788,-0.27258000000000004,0.07039
0.7890638747676098,2,0.4013316563497018,0.10358811996674469,0.05,0.25,-0.0028099999999999996,0.12581,0.12300000000000001,11.625,6.91,0.18950499999999998,0.092545,0.09695999999999999,0.0010283246882093488,0.004710000000000001,0.00233
0.7035565540983998,2,0.1068950991180687,0.3447196575861836,0.05,0.25,0.00276,0.13079999999999997,0.13356,47.095,45.945,2.8310000000000004,3.887965,-1.056965,-0.0024938278342830893,-0.5555500000000001,-0.04399000000000001
0.49075745913603785,2,0.10065691301484209,0.2673058898656767,0.05,0.25,0.0011200000000000008,0.15227,0.15339,56.685,60.195,3.8878099999999995,6.332995,-2.445185,-0.0021311296320484265,-1.30875,-0.12666
0.6527967094622534,2,0.5267054122872034,0.1655314707268392,0.05,0.25,0.006540000000000001,0.12018000000000001,0.12672,17.505,15.655,0.3222,0.54307,-0.22087000000000004,-0.009146514033030241,-0.33419,-0.013409999999999998
0.21278941557303777,2,0.7028498217935788,0.8961396780365254,0.05,0.25,0.08211,0.0297,0.11181,17.355,73.585,0.514615,25.60726,-25.092645,-0.09099754862790857,-6.769460000000001,-1.42059
0.7990403858019284,2,0.1227879304557865,0.8951783661917143,0.05,0.25,0.0010699999999999998,0.11276,0.11383000000000003,64.64,65.625,10.223040000000001,14.524855,-4.3018149999999995,-0.001668063297867802,-1.0518299999999998,-0.20645
0.8987130528945545,2,0.4963101407841092,0.5517964623072521,0.05,0.25,0.0012000000000000001,0.11213999999999999,0.11334,28.455,50.98,0.40852499999999997,5.645015,-5.23649,-0.0019445553904890505,-2.9162,-0.27943
0.6597791572474321,2,0.8953787766236431,0.7091871637709009,0.05,0.25,0.09952,0.01264,0.11216000000000001,6.22,62.2,0.10373000000000002,11.301245000000002,-11.197515,-0.11017488925338283,-4.78406,-0.42349000000000003
0.4444170793274589,2,0.11063389017630582,0.8988127230564368,0.05,0.25,-0.0002299999999999997,0.11667000000000001,0.11644,67.44,69.32,14.883725,20.784449999999996,-5.9007249999999996,0.0001369832078642408,-0.8392399999999999,-0.29864999999999997
0.1623926903070615,2,0.8960540127107216,0.6802763751324783,0.05,0.25,0.12886999999999998,0.0035199999999999997,0.13239,6.45,77.515,0.10611000000000001,25.776859999999996,-25.670749999999998,-0.14307852648639346,-6.68206,-1.2395699999999998
0.20854020778736387,2,0.8744652035434953,0.748196757991483,0.05,0.25,0.12095,0.00501,0.12596,6.535,75.46,0.107175,24.394169999999995,-24.286995,-0.13402676486236012,-6.7203800000000005,-1.1714499999999999
0.6541097088684013,2,0.1042992496504919,0.27279146709438495,0.05,0.25,0.0010300000000000003,0.13658,0.13760999999999998,39.485,42.28,2.030475,3.0104150000000005,-0.9799399999999998,-0.0012793506168450714,-0.60167,-0.051629999999999995
0.6642578888596986,2,0.5789657483340518,0.8928689978109087,0.05,0.25,0.020330000000000004,0.09303999999999998,0.11337,27.25,67.7,0.535235,16.418734999999998,-15.8835,-0.022694736296985044,-6.153620000000001,-0.92082
0.4386543767985239,2,0.8834500252054373,0.67825290889905,0.05,0.25,0.11155000000000001,0.00988,0.12143000000000001,6.58,67.31,0.109455,15.563955,-15.454499999999998,-0.12396735468999456,-5.81154,-0.65225
0.4266559451913163,2,0.10213007961716265,0.45986845879399174,0.05,0.25,-0.0003899999999999998,0.14569999999999997,0.14531,70.64,72.47,11.068764999999999,15.781600000000001,-4.712835,-0.0015394105123182858,-1.0652,-0.24125
0.2773868404966707,2,0.10256915828923284,0.8985500580490051,0.05,0.25,0.004030000000000001,0.11253,0.11656000000000002,69.665,72.42,18.644180000000002,24.86587,-6.22169,-0.004883974481317725,-0.52356,-0.32899999999999996
0.16138891910622694,2,0.10912462512581636,0.8909265903420865,0.05,0.25,0.00987,0.10357000000000001,0.11344000000000001,72.815,75.805,22.334645000000002,28.632160000000002,-6.297515,-0.010713409661075599,-0.22655000000000008,-0.28184000000000003
0.3954117352364321,2,0.10128620268447985,0.11474250490118179,0.05,0.25,0.0043999999999999985,0.17537999999999998,0.17977999999999997,30.12,28.79,0.864215,0.964145,-0.09993,-0.00540641188185786,-0.08068999999999998,-0.003739999999999999
0.5854712662080432,2,0.11101940352370115,0.12769091739448532,0.05,0.25,-0.00026,0.1435,0.14324,15.93,14.615,0.33123,0.444185,-0.112955,-0.00024335788052534606,-0.09515000000000001,-0.00772
0.17022736750278897,2,0.10383434091726383,0.10125529703539105,0.05,0.25,0.038849999999999996,0.31486,0.35371,111.995,116.275,6.870260000000001,9.280645,-2.4103849999999998,-0.043835363252146715,-1.23379,-0.10753
0.6538141440294807,2,0.8768801441618298,0.2843308871991328,0.05,0.25,0.11103000000000002,0.01516,0.12619,6.195,41.62,0.10247000000000002,2.8046750000000005,-2.702205,-0.12327625577319189,-1.7126499999999998,-0.03418
0.5797279790889416,2,0.27218805562451087,0.664386283736652,0.05,0.25,0.0026100000000000008,0.11996000000000001,0.12256999999999998,62.8,64.305,3.62887,12.427204999999999,-8.798335,-0.002733638553009897,-3.35745,-0.47497999999999996
0.6028097751409741,2,0.3093694198764219,0.897068397547549,0.05,0.25,0.00824,0.10649999999999998,0.11474000000000002,62.68,67.58,3.940295,17.914125,-13.973830000000003,-0.009353203796776495,-4.30675,-0.8226399999999999
0.8396997143361574,2,0.3175330636651247,0.280414770921639,0.05,0.25,0.0016200000000000003,0.12322000000000001,0.12484000000000002,25.115,25.75,0.41756,1.607245,-1.189685,-0.003151955511026558,-0.78714,-0.06738
0.6672969743810855,2,0.3156422497544287,0.7184713903681949,0.05,0.25,0.0031599999999999996,0.11713000000000001,0.12029000000000002,59.26,63.855,2.6214,12.202145,-9.580745,-0.004069949991578548,-3.9243,-0.53772
0.7308331219039751,2,0.2902830860470814,0.10090178349677209,0.05,0.25,-0.0010500000000000002,0.13113,0.13008,11.295,7.51,0.18069500000000002,0.11092500000000001,0.06977,0.0008482027062208178,0.0029500000000000004,0.00098
0.3936705197587132,2,0.33442046533438563,0.5736133307885074,0.05,0.25,0.009170000000000001,0.12373,0.1329,65.65,67.84,3.05139,16.594974999999998,-13.543585,-0.010893206952886097,-4.68212,-0.79436
0.7677359369336423,2,0.10303146607702995,0.6551283452341303,0.05,0.25,-0.00427,0.12083000000000002,0.11656000000000002,59.795,58.47,7.120410000000001,8.86876,-1.7483499999999998,0.004405649345359125,-0.46518,-0.048889999999999996
0.4770486856290414,2,0.12020705178058942,0.10354576118524986,0.05,0.25,-0.00226,0.15544,0.15317999999999998,18.985,17.155,0.41452500000000003,0.38103000000000004,0.03349500000000001,0.0009642640277791991,-0.01121999999999999,0.0002500000000000018
0.3688139297771108,2,0.2538064156834299,0.2753189111315645,0.05,0.25,0.005519999999999998,0.16059999999999997,0.16612,68.26,69.71,3.1327750000000005,9.539200000000001,-6.406425000000001,-0.00886288194447675,-3.10933,-0.36430999999999997
